[00:00:00.830 --> 00:00:03.652]  Coast to Coast, direct from Austin.
[00:25:33.794 --> 00:25:40.981]  The screening measures in the airports, the CDC argues against shutting down air travel from Africa to stop Ebola.
[00:25:41.382 --> 00:25:43.664]  They've refused to take that direct action.
[00:25:44.605 --> 00:25:48.947]  The screening measures in the airports are completely useless, basically.
[00:25:48.967 --> 00:25:57.992]  There's an article out today which argues that Ebola sufferers who take ibuprofen could fool these temperature detectors there in the airports.
[00:25:58.512 --> 00:25:58.913]  So, I mean...
[00:26:00.153 --> 00:26:04.976]  They've not only dropped the ball, they've put a lot of people at risk and the question is who's going to be fired?
[00:26:05.616 --> 00:26:08.338]  People within the CDC need to be fired for this.
[00:26:08.778 --> 00:26:11.440]  This guy was allowed to walk around for days afterwards.
[00:26:11.840 --> 00:26:16.662]  The response from the CDC has been alarming, absolutely alarming.
[00:26:16.702 --> 00:26:20.464]  You would think they would take all measures to get this under control yet.
[00:26:21.525 --> 00:26:29.253]  You know, they sent two guys with caps, with not even face masks, to pressure wash Ebola vomit off the pavement outside of the apartment.
[00:26:29.593 --> 00:26:38.042]  They're letting sheriff's deputies into the apartment, obviously against their will, to take a court order, to hand a court order to the family.
[00:26:38.082 --> 00:26:40.284]  The family are now trying to escape the apartment.
[00:26:40.324 --> 00:26:41.805]  They've got them under armed guard.
[00:26:42.446 --> 00:26:45.849]  And we don't even know if it's been cleaned or not, if it's been sanitized.
[00:26:46.570 --> 00:26:49.493]  As, you know, whether the surrounding area has been sanitized.
[00:26:50.234 --> 00:26:53.037]  Absolute incompetence on every single level.
[00:26:53.457 --> 00:26:54.838]  And somebody needs to be fired.
[00:26:55.419 --> 00:27:00.124]  Here we see out of Breitbart, hazmat team arrives to decontaminate Dallas Ebola apartment.
[00:27:01.718 --> 00:27:16.032]  Now, unlike the vomit-cleaning crew yesterday who pressure-washed the sidewalk with no protection whatsoever, this article says all employees entering the apartment will be fully dressed in bio-suits.
[00:27:16.572 --> 00:27:23.939]  So, why wasn't that same advice given to the sheriff's deputies who were forced to enter the Ebola apartment yesterday?
[00:27:24.912 --> 00:27:28.938]  Why wasn't it given to the original cleaning crews that cleaned up the sidewalk?
[00:27:28.958 --> 00:27:33.664]  They see sheriff's officers fearful after being ordered into quarantined Ebola apartment.
[00:27:33.745 --> 00:27:35.307]  They've now been placed on leave.
[00:27:36.548 --> 00:27:39.092]  This is not just a failure to communicate.
[00:27:39.966 --> 00:27:43.888]  This is completely ridiculous, and people's jobs need to be put on the line for this.
[00:27:43.928 --> 00:27:47.750]  I mean, look at that ridiculous image that came out of WFAA yesterday.
[00:27:48.310 --> 00:27:52.793]  We have this, out of the London Independent, treating it somewhat more seriously.
[00:27:53.233 --> 00:28:01.317]  Ebola virus pandemic should be treated the same way as threat posed by nuclear weapons, security officials say.
[00:28:01.337 --> 00:28:02.838]  This is out of the Independent.
[00:28:02.858 --> 00:28:06.540]  The Ebola virus spreading exponentially across Africa and killing thousands of people
[00:28:07.080 --> 00:28:14.284]  We'll get worse, the government has admitted, amid calls for the full involvement of the international military to contain the disease.
[00:28:14.684 --> 00:28:23.069]  The statement from European Leadership Network, signed by five former UK defence secretaries, stated that Ebola was clearly outstripping the ability of healthcare systems
[00:28:23.749 --> 00:28:25.550]  And workers to respond.
[00:28:25.570 --> 00:28:37.834]  So they're calling for an international military response to the crisis and yet the CDC is letting two guys with a pressure washer handle the Ebola vomit on the sidewalk.
[00:28:37.894 --> 00:28:39.254]  It's completely ridiculous.
[00:28:39.935 --> 00:28:43.956]  We have this article posted up on PrisonPlanet.com today.
[00:28:44.356 --> 00:28:51.439]  There are only 19 level 4 biocontainment beds in the whole of the United States and four in the UK.
[00:28:52.810 --> 00:28:54.771]  The UK is well set for an Ebola outbreak.
[00:28:54.831 --> 00:29:01.053]  We have two, yes that's right, two isolation units and one is getting redeveloped.
[00:29:01.073 --> 00:29:09.636]  So if Ebola hits the UK, they have one isolation unit that could properly contain one Ebola patient.
[00:29:10.956 --> 00:29:16.658]  The United States has 19 level 4 biocontainment beds for 317 million people.
[00:29:20.772 --> 00:29:26.978]  So, Lizzie Bennett of the Underground Medic comments, I think we just found out why the government are underplaying the situation.
[00:29:27.338 --> 00:29:31.542]  They simply do not have the facilities to cope with even a small outbreak.
[00:29:32.665 --> 00:29:41.489]  So it seems that the preparations in the UK and the United States are just as bad as the situation in Africa, where they're completely overwhelmed.
[00:29:41.689 --> 00:29:48.713]  It really seems like we're not prepared for this and it's becoming very alarming, the incompetent response from the CDC.
[00:29:49.133 --> 00:29:55.616]  We'll be back after the break with our tribute to Stan Monteith, Syrian girl coming up in the second hour, David Knight, third hour.
[00:29:56.176 --> 00:29:58.317]  Infowars.com, stay right there.
[00:29:58.757 --> 00:30:01.659]  We're on the march, the empire's on the run.
[00:30:02.661 --> 00:30:05.353]  Alex Jones and the GCN Radio Network.
[00:30:09.713 --> 00:30:10.933]  Another major health threat.
[00:30:10.973 --> 00:30:15.875]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:30:15.955 --> 00:30:18.596]  Ohio's governor declaring a state of emergency.
[00:30:18.636 --> 00:30:25.398]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:30:25.678 --> 00:30:28.539]  If there's a water emergency, will you be prepared?
[00:30:28.579 --> 00:30:31.600]  Panicked residents forming long lines throughout the day.
[00:30:31.620 --> 00:30:33.600]  We're here at a supermarket in Toledo.
[00:30:33.640 --> 00:30:36.481]  You can see the shelves empty where water once was.
[00:30:36.561 --> 00:30:42.063]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:30:42.283 --> 00:30:45.764]  Water which will not be available at your local grocery store.
[00:30:45.784 --> 00:30:48.785]  There's a mad dash on right now to stock up on supplies.
[00:30:48.885 --> 00:30:55.988]  The ProPure Pro1 G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:30:56.208 --> 00:30:59.249]  Protect your family's safety during an emergency.
[00:30:59.429 --> 00:31:05.691]  Go to infowarsstore.com today to purchase your ProPure Pro1 G2.0 Water Filtration System.
[00:31:05.811 --> 00:31:08.313]  Or call 1-888-253-3139.
[00:31:09.675 --> 00:31:18.163]  You've heard about the essential qualities of iodine when it comes to your well-being, and you've read the opinions of top experts regarding this good member of the halogen family.
[00:31:18.343 --> 00:31:24.569]  Still, reports indicate that iodine is absent in sufficient amounts from the daily lives of countless people worldwide.
[00:31:24.889 --> 00:31:25.530]  We're good to go!
[00:31:45.049 --> 00:31:45.489]  We're good to go.
[00:32:09.651 --> 00:32:15.754]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forklift situation?
[00:32:15.774 --> 00:32:19.096]  The police are shoving people, shoving Alex, shoving the crowd.
[00:32:19.116 --> 00:32:20.637]  Here we go folks, I'm being assaulted!
[00:32:20.657 --> 00:32:27.120]  Whether it's the radio show, the news websites, documentary films, or the nightly news, Info Wars is the tip of the spear.
[00:32:27.220 --> 00:32:33.103]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[00:32:33.263 --> 00:32:37.025]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:32:37.225 --> 00:32:40.126]  And that's what PrisonPlanet.TV is designed to do.
[00:32:40.286 --> 00:32:48.309]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:32:48.570 --> 00:32:50.610]  What we see now is a war against reality.
[00:32:50.670 --> 00:32:51.711]  It's a war against the truth.
[00:32:52.071 --> 00:33:00.819]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:33:01.039 --> 00:33:03.461]  Visit InfoWarsNews.com today.
[00:33:03.681 --> 00:33:07.985]  Become a member, share your membership, and help take the info war to the next level.
[00:33:13.346 --> 00:33:14.847]  We are on the march.
[00:33:15.187 --> 00:33:17.628]  The Empire is on the run.
[00:33:18.369 --> 00:33:22.131]  Alex Jones and the GCN Radio Network.
[00:33:23.671 --> 00:33:29.194]  It's Paul Joseph Watson filling in for Alex Jones.
[00:33:29.234 --> 00:33:32.376]  It's a live Friday edition of the Alex Jones Show.
[00:33:32.876 --> 00:33:35.377]  Quick news update here before we go to the Stan Monteith clip.
[00:33:35.577 --> 00:33:39.539]  Toronto Hospital testing patient for possible case of Ebola.
[00:33:39.980 --> 00:33:42.581]  Patient at Toronto Hospital is being tested for Ebola.
[00:33:43.101 --> 00:33:44.622]  As well as other possible illnesses.
[00:33:44.662 --> 00:33:48.165]  So we have that, we have the case in DC that we're continuing to monitor.
[00:33:48.525 --> 00:33:52.388]  But now we're going to go to an interview with Stan Monteith who sadly passed away a few days ago.
[00:33:52.448 --> 00:33:55.571]  He was a big inspiration for me back, way back in 2001.
[00:33:56.331 --> 00:33:58.393]  Same obviously for Alex Jones.
[00:33:58.693 --> 00:34:05.959]  And here is Stan Monteith in his most recent interview before he passed away, talking to Alex Jones back in June 2014.
[00:34:06.339 --> 00:34:06.860]  Here's the interview.
[00:34:08.703 --> 00:34:13.745]  Dr. Stan Monteith of Radioliberty.com has been fighting tyranny for over 40 years.
[00:34:15.825 --> 00:34:19.887]  35 years he was an orthopedic surgeon in Santa Cruz.
[00:34:21.127 --> 00:34:26.169]  He led a delegation of physicians to the House Delegates of California Medical Association for 10 years.
[00:34:27.630 --> 00:34:29.010]  He's reached millions of people.
[00:34:29.030 --> 00:34:30.090]  He's a best-selling author.
[00:34:30.110 --> 00:34:34.392]  He wrote AIDS, The Unnecessary Epidemic, and documented that it was basically a bioweapon.
[00:34:35.472 --> 00:34:36.713]  Pointed at minorities.
[00:34:37.073 --> 00:34:44.940]  This is a guy that's broadcast six hours a day on four different radio shows he would do to over a hundred affiliates for decades.
[00:34:46.021 --> 00:34:58.892]  And when we talk about the icons, like Ron Paul and so many others that have come before us, the Red Beckmans, the G. Edward Griffins, the Anthony Suttons, there have been so many.
[00:34:58.932 --> 00:34:59.993]  Dr. Stan Monteith
[00:35:01.482 --> 00:35:07.508]  He's owed just an incredible debt, and that's why people tell me how great I am all day, or what a wonderful job I've done.
[00:35:08.209 --> 00:35:11.072]  Again, he isn't here for credit.
[00:35:11.112 --> 00:35:11.912]  He doesn't want credit.
[00:35:11.932 --> 00:35:22.123]  He didn't want to talk about his illness, but I want everybody to pray for Dr. Stan, but also just be thankful for Dr. Stan Monteith, because so much of what we know today is because of him.
[00:35:23.581 --> 00:35:27.867]  And he has a book and film archive that he's offered for us to go into and copy.
[00:35:27.887 --> 00:35:28.928]  We haven't had the time or energy.
[00:35:28.948 --> 00:35:31.131]  We were out here interviewing him a few years ago.
