[00:00.000 --> 00:17.000]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[38:11.000 --> 38:19.000]  I guess he already has. I mean, look at that. It's a human blob. But really, he should. I mean, imagine, I'm not even going to go there.
[38:19.000 --> 38:32.000]  But here he is saying we have to put our bodies on the line. What is he talking about? What is Michael Moore to put our bodies on the line? Does he want you to die for a political cause?
[38:32.000 --> 38:37.000]  Is Michael Moore inciting terrorism? Let's go back to the human blob.
[38:37.000 --> 38:44.000]  When I see those children down in Brownsville, I see them as my children. Those are my children.
[38:44.000 --> 38:54.000]  You know what? You got a D on your hat. That's not for Detroit, bud. But despair is for those who see all ends, okay?
[38:54.000 --> 39:04.000]  Yes, and I do know that if people rise up, because what would you do? We should do in the audience. If they snatched your child from you,
[39:04.000 --> 39:14.000]  how would you respond to that? That's how we all have to start responding. Who believes this? Christianity, the so-called Christian country, the majority of Christian country.
[39:14.000 --> 39:22.000]  If we actually start acting that way, if we start acting the way we were taught in Catholic school or in Bible school, wherever you went, we will have a better country.
[39:22.000 --> 39:25.000]  Oh, in Catholics. You hate Catholics.
[39:25.000 --> 39:34.000]  Look, I'm serious here. First of all, what do these people think is going on?
[39:34.000 --> 39:43.000]  I'm serious. What do these people think is going on? Snatching children from their parents? The parents are sending them here.
[39:43.000 --> 39:53.000]  Like, what is he talking about? The human blob. Seriously, folks.
[39:53.000 --> 40:02.000]  Are these people that blackmailed that they have to say this crap on national TV? I'm serious, folks. This is where I'm at.
[40:02.000 --> 40:15.000]  Are these people that blackmailed that they have to knowingly lie on television? Or is Michael Moore really that stupid? That's where we're at.
[40:15.000 --> 40:24.000]  Now, let's go to John Legend, finally an accurate depiction of the human blob. Michael Moore on the screen here.
[40:24.000 --> 40:31.000]  Let's now go to John Legend. I guess he's leaving a restaurant last night. He catches up with some paparazzi.
[40:31.000 --> 40:36.000]  Listen to what comes out of John Legend's mouth when asked about Sarah Huckabee Sanders.
[40:36.000 --> 40:45.000]  Should we be personally attacking politicians even if they're on the other side of the aisle? Ask me, should we be reuniting 2,000 kids with their family after that?
[40:45.000 --> 40:55.000]  Yes, we should. I don't care about Sarah Sanders. Reunite the fucking kids with their families. Then we'll talk about Sarah Sanders and her fucking dinners.
[40:55.000 --> 41:00.000]  I hear that. Thank you for your time, sir. Have a good one.
[41:00.000 --> 41:13.000]  Now we know who you are, John. You know, that really sucks because I happen to like John Legend's music a lot. But now we know who he is.
[41:13.000 --> 41:26.000]  John Legend has written and produced tracks such as Woke Up This Morning that literally make me cry. And now that I know who he is, I'll have no emotion from those songs anymore.
[41:26.000 --> 41:34.000]  That's sad. That's sad that you just had to expose yourself like that. And you saw it when he looked right in the camera, folks.
[41:34.000 --> 41:46.000]  And again, I ask, are these people that blackmailed that they have to say this stuff and they have to be on message or are they that stupid?
[41:46.000 --> 41:59.000]  Now, who is it that actually signed an executive order to reunite children and their families when they illegally crossed the border? Who was that?
[41:59.000 --> 42:03.000]  That was President Trump.
[42:03.000 --> 42:11.000]  For eight years under Obama, did anyone mention anything about the children being separated at the border from the parents?
[42:11.000 --> 42:25.000]  Did anyone mention the detention centers? Oh, wait. Actually, yes. Families sued President Obama. Not the states that are doing a political act suing President Trump.
[42:25.000 --> 42:38.000]  The actual families sued Obama. Where was the media? Where was John Legend?
[42:38.000 --> 42:45.000]  They know they're lying, okay? They know they're lying. They're not that stupid. There's just no way. But maybe they are.
[42:45.000 --> 42:55.000]  Oh, okay. Now, in the real world, on the other side, we're going to go to President Trump, who's making America great again, cutting the taxes, bringing the jobs back.
[42:55.000 --> 42:59.000]  This is the real America. This is America they hate.
[42:59.000 --> 43:12.000]  Living in volcano may sound more dramatic than it really is. The real drama can be found here in Leilani Estates. But a lot of us on the Big Island rely on rainwater, and we need to be concerned about ash and acid rain.
[43:12.000 --> 43:20.000]  Volcanic ash may contain heavy metal particles, and acid rain could lower the pH of the water to unhealthy levels.
[43:20.000 --> 43:32.000]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH. What we learned was that there was, in fact, unhealthy levels of heavy metals and acidity in the rainwater.
[43:32.000 --> 43:43.000]  Next, we tested the water from our Alexa pure gravity filter, and not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[43:43.000 --> 43:54.000]  As it turns out, the filter on the Alexa pure raises the pH of the water. So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[43:54.000 --> 43:59.000]  But more importantly, a good water filtration system will purify it.
[43:59.000 --> 44:14.000]  You know, if I tried to sit here and tell you about the 60 plus products, we have it in Fuller's life. It'd take hours. Michael ZX Plus now has a lower price. It's stronger. It's the other equation in probiotics. It knocks out the yeast, the mold, the candida.
[44:14.000 --> 44:22.000]  It's back in stock. The real red pill, it's been sold out for months. It's got the preglonone. That's the precursor to all the natural hormones in your body.
[44:22.000 --> 44:35.000]  Then it's got all the minerals and the vitamins, the amino acids. So you can upload it. Our latest product that goes great with the super blue colloidal silver and iodine fortified toothpaste is super blue silver immune gargle.
[44:35.000 --> 44:43.000]  That's a spray you do. You can also swallow it. It's a supplement with iodine, a super high quality silver and a lot more.
[44:43.000 --> 44:51.000]  Without you, we couldn't do it. So thank you all for remembering in FullerStore.com and remembering that it's not just you that's already awake,
[44:51.000 --> 45:00.000]  but it's other people that aren't awake. It's so essential to spread the word. Again, thank you so much for being part of the Second American Revolution.
[45:00.000 --> 45:08.000]  In Fuller's life is launching its newest product. We're really, really proud of it. It's a best source prebiotic fiber.
[45:08.000 --> 45:20.000]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[45:20.000 --> 45:29.000]  And it synergistically works with our 50 billion live, active culture, floral life, as well as MycoZX that targets the yeast, the mold, and the funguses and the gut.
[45:29.000 --> 45:35.000]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[45:35.000 --> 45:41.000]  You can get them separately or together and make really, really big savings and get high quality products at the same time.
[45:41.000 --> 45:46.000]  And I'm doing this to introduce these products to you. Bodies sold out in a month.
[45:46.000 --> 45:51.000]  Strongest concentrated turmeric formula we could come up with. It's sold out for another month and a half.
[45:51.000 --> 46:18.000]  We sold it at 50% off till it sold out. And I think it's going to be the same way with this fiber. Get yours today, infowarslife.com.
[46:21.000 --> 46:29.000]  For a unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms, there's no better product to help your body fight back.
[46:29.000 --> 46:38.000]  MycoZX Plus helps support a healthy microbial balance in the body, supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[46:38.000 --> 46:50.000]  Powered by an impressive list of ingredients, including grapefruit seed extract, poudarco bark, and grape seed extract, our formula is fueled by ingredients that stood the test of time as powerful microbalancing properties.
[46:50.000 --> 46:57.000]  Pick up a bottle of the new and improved MycoZX Plus today at infowarslife.com. That's infowarslife.com.
