[00:00.000 --> 00:11.000]  292 days left until the 2020 election this November.
[35:49.000 --> 35:50.000]  James.
[35:50.000 --> 35:51.000]  Yeah, Alex.
[35:51.000 --> 35:57.000]  I mean, this tape is maybe the most shocking statements you'll ever hear from a political campaign ever.
[35:57.000 --> 36:03.000]  This guy is a paid field organizer in Iowa. He's one of the top field organizers, again, paid by the campaign.
[36:03.000 --> 36:08.000]  Currently, we understand still employed by the campaign, which is really extraordinary.
[36:08.000 --> 36:11.000]  In this tape, he's praising Soviet gulags.
[36:11.000 --> 36:14.000]  He's saying that he's on board for gulags.
[36:14.000 --> 36:17.000]  He's up for shooting people who are against the revolution.
[36:17.000 --> 36:20.000]  This is probably the most shocking thing you'll hear in the state.
[36:20.000 --> 36:25.000]  He wants to denazify people through Bernie's public education funding.
[36:25.000 --> 36:33.000]  So he's saying that that's the whole point of funding free tuition and college and schools to change people's behavior.
[36:33.000 --> 36:36.000]  He also says, I'm going to quote him in this video that we just released today,
[36:36.000 --> 36:40.000]  there are things that are more important than the rule of law in the United States.
[36:40.000 --> 36:44.000]  So these are the sorts of things that we might suspect that these people believe,
[36:44.000 --> 36:53.000]  but they're really coming out full bore and revealing who they actually are to our undercover reporters there in the state of Iowa, Alex.
[36:53.000 --> 36:58.000]  And in the same breath, he explains, we need reeducation camps using the old Soviet term.
[36:58.000 --> 37:01.000]  Then he says, you know, Stalin did a good job.
[37:01.000 --> 37:02.000]  People actually like these.
[37:02.000 --> 37:05.000]  This is how we teach, you know, everybody, people to bust rocks 12 hours a day.
[37:05.000 --> 37:07.000]  They were actually good places, but I will shoot people.
[37:07.000 --> 37:11.000]  But he goes, so that's what the colleges are is reeducation camps.
[37:11.000 --> 37:13.000]  That's why it needs to be free for everybody.
[37:13.000 --> 37:21.000]  So he's admitting what you and I and others have said is colleges are phasing themselves in to open air reeducation camps.
[37:21.000 --> 37:23.000]  Yeah, I mean, it's what we suspect.
[37:23.000 --> 37:25.000]  This is the mission of what we do.
[37:25.000 --> 37:31.000]  These people have these really in deep beliefs and they don't express them outwardly.
[37:31.000 --> 37:33.000]  But he says kind of what we all suspect.
[37:33.000 --> 37:35.000]  And it's a failure of our public education system.
[37:35.000 --> 37:37.000]  People don't understand what gulags even are.
[37:37.000 --> 37:38.000]  It's amazing to me.
[37:38.000 --> 37:42.000]  Gulags were trending on Twitter because of the expose yesterday.
[37:42.000 --> 37:50.000]  Not everyone knows the horrors, the psychological horror, the terror of a gulag and how they would force people to confess to crimes they didn't commit.
[37:50.000 --> 37:54.000]  This guy says we need to send wealthy people to gulags to break rocks.
[37:54.000 --> 37:58.000]  He even says they had quote conjugal visits in gulag.
[37:58.000 --> 38:01.000]  I mean, and you might say, well, this is one crazy guy.
[38:01.000 --> 38:03.000]  It's one isolated incident.
[38:03.000 --> 38:13.000]  Well, first of all, Alex, as a result of what has been revealed so far, almost all of Bernie Sanders campaign people in a state of Iowa have taken down their Twitter accounts.
[38:13.000 --> 38:18.000]  They've locked their Twitter accounts in reaction to this expose.
[38:18.000 --> 38:21.000]  So that has that is a reaction to having impact.
[38:21.000 --> 38:33.000]  And second of all, Alex, if you know Project Veritas, you know our modus operandi is to release one tape, draw them into saying that it's one person low level, whatever isolated and then reveal more.
[38:33.000 --> 38:37.000]  So we're hoping for a reaction today from the Sanders campaign.
[38:37.000 --> 38:40.000]  We have our people camped outside of their offices.
[38:40.000 --> 38:48.000]  We saw one of your reporters, Owen, was actually asking CNN as they walked into the debate whether they're going to ask Bernie Sanders these questions.
[38:48.000 --> 38:53.000]  And Alex, they did not ask Bernie Sanders any questions about these tapes last night.
[38:53.000 --> 38:55.000]  Well, in fact, we then saw through the windows.
[38:55.000 --> 39:02.000]  Anderson went, got the police and then had him basically thrown off campus saying CNN rented the whole campus.
[39:02.000 --> 39:04.000]  They admitted they do get public funds.
[39:04.000 --> 39:11.000]  They actually only rented the auditorium. They admitted anybody else could be there, but they said no reporters that weren't authorized.
[39:11.000 --> 39:14.000]  I mean, that's their definition of journalist.
[39:14.000 --> 39:17.000]  And my response is people say, well, where's the media on this?
[39:17.000 --> 39:32.000]  I say, listen, if they don't want to report the news, this is newsworthy, by the way, when you have a paid top field organizer in the state of Iowa praising the Soviet Union and saying that we need to have a conspiracy to murder police before the Milwaukee Convention.
[39:32.000 --> 39:38.000]  Well, guess what? If the media is not going to report that, then we're going to report that and we will become the media.
[39:38.000 --> 39:43.000]  These videos got, I don't know how many, five, six, seven million views in the last 24 hours.
[39:43.000 --> 39:47.000]  Everyone is talking about them and I got them right where I want them, Alex.
[39:47.000 --> 39:52.000]  We got one guy and there are more tapes, more employees.
[39:52.000 --> 39:56.000]  Please do say this is isolated, Bernie Sanders and your campaign stuff.
[39:56.000 --> 39:58.000]  I hope they say it's isolated.
[39:58.000 --> 40:01.000]  The only thing they can say is that it's isolated.
[40:01.000 --> 40:08.000]  And then when they say that, my next question to them is going to be, what are you going to do when I show more Kyle Jurex in your campaign?
[40:08.000 --> 40:11.000]  What's then the move going to be? What are you going to do about it?
[40:11.000 --> 40:15.000]  And it appears, Alex, the move is they're going to take down all of their Twitter accounts.
[40:15.000 --> 40:24.000]  So this is the first presidential campaign in American history where they take down all of their social media in response to some of the things that they actually believe in.
[40:24.000 --> 40:31.000]  Well, you know, and I know because we're on the ground dealing with this, that main line left at these universities now talk like this.
[40:31.000 --> 40:33.000]  They say it to my face, your face.
[40:33.000 --> 40:35.000]  They're all over the place saying, we're going to put you in camps.
[40:35.000 --> 40:36.000]  We're going to reeducate you.
[40:36.000 --> 40:44.000]  Obama had it put in the Army Field Manual in 2010 to prepare reeducation camps, even use the Soviet term.
[40:44.000 --> 40:50.000]  And then you have Hillary talking about fun camps, Larry Grathwald infiltrated the weathermen that then trained Obama.
[40:50.000 --> 40:57.000]  And they were there talking saying, we're going to put 50 million people in reeducation camps and kill 25 million of them.
[40:57.000 --> 40:59.000]  And these are the leaders of the weathermen.
[40:59.000 --> 41:00.000]  This came out in federal court.
[41:00.000 --> 41:02.000]  So this is really who these people are.
[41:02.000 --> 41:08.000]  Violent Marxist-Lenis revolutionaries foaming at the mouth, salivating for this.
[41:08.000 --> 41:10.000]  Well, and that's what they're going to say.
[41:10.000 --> 41:14.000]  They're going to say, we don't actually believe in these things as a crazy guy.
[41:14.000 --> 41:16.000]  But I think you hit the nail on the head.
[41:16.000 --> 41:23.000]  It's him saying, you're not going to get Bernie to say gulag, quote gulags, but like all aboard for gulags.
[41:23.000 --> 41:26.000]  There needs to be reeducation for a significant portion of society.
[41:26.000 --> 41:28.000]  That's the intention of gulags.
[41:28.000 --> 41:36.000]  If you're going to fight back against the revolution, he says, we're going to remove you and put you in Siberia where you will learn the effing value of like being a comrade.
